Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Fwd IAT Mean,Bwd IAT Mean,SYN Flag Count,Label
1672240,3,5,8.666666667,2321.4,6956.537339,4.784002296,342.5,418035.75,0,DoS
74865117,8,5,7,2320.2,155.7066958,0.173645625,10400000,452790.25,0,DoS
52358,3,5,8.666666667,2321.4,222181.9015,152.7942244,385.5,13071.5,0,DoS
52550,3,5,8.666666667,2321.4,221370.1237,152.2359657,391.5,13125.75,0,DoS
74615415,8,4,7,2901.75,156.3081838,0.160824677,10600000,37039.33333,0,DoS
580549,3,6,8.666666667,1934.5,20037.92961,15.5025674,867.5,116100.4,0,DoS
74416827,9,6,6.888888889,1934.5,156.8059332,0.201567315,9296873.25,8526.2,0,DoS
75025107,9,6,6.888888889,1934.5,155.5345999,0.19993307,9142191.75,377688,0,DoS
26957,3,6,8.666666667,1933.5,431316.5412,333.8650443,12997,5298.4,0,DoS
74975774,8,4,7,2901.75,155.5569136,0.160051699,10600000,230668.6667,0,DoS
462351,3,5,8.666666667,2321.4,25160.53821,17.30287163,278,115576,0,DoS
111,1,1,6,6,108108.1081,18018.01802,0,0,0,BENIGN
12263164,30,53,496.9,130.7358491,1780.617139,6.768236974,207458.2759,231426.1154,0,BENIGN
69330,2,2,35,127,4673.301601,57.69508149,48,3,0,BENIGN
613894,2,0,6,0,19.54734857,3.257891428,613894,0,0,BENIGN
116902629,19,17,78.89473684,43,19.07570445,0.307948592,6494590.5,6986608.125,0,BENIGN
50687,1,1,0,0,0,39.45784915,0,0,0,BENIGN
48586,1,1,42,115,3231.383526,41.16412135,0,0,0,BENIGN
23804,1,1,47,128,7351.705596,84.01949252,0,0,0,BENIGN
7315235,1,5,6,6,4.921236297,0.820206049,0,1821950.5,0,BENIGN
559368,1,6,1375,5,2511.763276,12.51412308,0,110003.8,1,BENIGN
22719809,1,5,6,6,1.584520363,0.264086727,0,5678344.75,0,BENIGN
2000092,1,6,6,6,20.99903404,3.499839007,0,396992.4,0,BENIGN
11849492,1,6,1375,5,118.5704839,0.590742624,0,2366336.4,1,BENIGN
4182565,1,5,6,6,8.607158526,1.434526421,0,1042254.25,0,BENIGN
72449394,7,9,1658.142857,6.888888889,161.0641491,0.220843807,12100000,9054239.375,0,BENIGN
9465730,1,5,6,6,3.803193203,0.633865534,0,2364692,0,BENIGN
8584677,1,5,6,6,4.193518288,0.698919715,0,2137451.25,0,BENIGN
9167672,5,0,6,0,3.272368383,0.545394731,2291918,0,0,DoS
8117033,5,0,6,0,3.695931752,0.615988625,2029258.25,0,0,DoS
7218949,5,0,6,0,4.155729594,0.692621599,1804737.25,0,0,DoS
26447,3,6,8.666666667,1933.5,439633.985,340.303248,12497,5283.2,0,DoS
1276214,3,5,8.666666667,2320.2,9110.541022,6.268541169,11536,319029.25,0,DoS
5281900,5,0,6,0,5.679774324,0.946629054,1320475,0,0,DoS
1353088,3,7,8.666666667,1657.285714,8592.937045,7.390502318,6511.5,225514.1667,0,DoS
5175851,4,0,6,0,4.636918644,0.772819774,1725283.667,0,0,DoS
4585842,4,0,6,0,5.233499104,0.872249851,1528614,0,0,DoS
4552997,5,0,6,0,6.589066498,1.09817775,1138249.25,0,0,DoS
1356375,3,6,8.666666667,1933.5,8572.113169,6.635333149,3508.5,271264,0,DoS
1356351,3,6,8.666666667,1933.5,8572.264849,6.635450558,3493.5,271264.8,0,DoS
2612982,6,0,6,0,13.77736242,2.296227069,522596.4,0,0,DoS
629450,3,4,8.666666667,2901.75,18481.21376,11.12081976,556.5,209801.3333,0,DoS
2534987,4,0,6,0,9.467504173,1.577917362,844995.6667,0,0,DoS
1893142,3,5,8.666666667,2321.4,6144.811113,4.225779154,352,473269.25,0,DoS
33184,3,6,8.666666667,1933.5,350379.7011,271.2150434,10504,6631,0,DoS
9492493,4,0,6,0,2.52831369,0.421385615,3164164.333,0,0,DoS
1322749,3,6,8.666666667,1933.5,8790.027435,6.804011948,1815,264511.2,0,DoS
9483778,4,0,6,0,2.530637052,0.421772842,3161259.333,0,0,DoS
8869397,5,0,6,0,3.382417091,0.563736182,2217349.25,0,0,DoS
8851929,5,0,6,0,3.389091801,0.564848634,2212982.25,0,0,DoS
1251640,3,6,8.666666667,1934.5,9294.206002,7.190565977,353,250319.2,0,DoS
1337230,3,4,8.666666667,2900.25,8694.839332,5.234701585,6580.5,445708,0,DoS
73073,3,6,8.666666667,1933.5,159114.8577,123.1645067,3345,14599.4,0,DoS
735547,3,6,8.666666667,1933.5,15807.28356,12.23579187,15433.5,147088.6,0,DoS
130846,3,4,8.666666667,2901.75,88906.04222,53.49800529,369,43593.33333,0,DoS
5749860,5,0,6,0,5.21751834,0.86958639,1437465,0,0,DoS
734385,3,6,8.666666667,1933.5,15832.29505,12.25515227,8949.5,146875,0,DoS
1977075,4,0,6,0,12.13914495,2.023190825,659025,0,0,DoS
827993,3,4,8.666666667,2900.25,14042.38925,8.454177753,3847,275974,0,DoS
830193,3,4,8.666666667,2900.25,14005.17711,8.431774298,3875,276705,0,DoS
1621748,3,4,8.666666667,2901.75,7173.124308,4.316330281,383.5,540566,0,DoS
1420234,3,5,8.666666667,2321.4,8190.903752,5.632874583,354.5,355043.25,0,DoS
135272,3,5,8.666666667,2321.4,85997.10213,59.1401029,499,33778.25,0,DoS
8271930,4,0,6,0,2.901378517,0.483563086,2757310,0,0,DoS
485852,3,5,8.666666667,2321.4,23943.50543,16.46591966,350.5,121452,0,DoS
7969285,4,0,6,0,3.011562518,0.501927086,2656428.333,0,0,DoS
47,1,1,6,6,255319.1489,42553.19149,0,0,0,DoS
6189561,4,0,6,0,3.87749632,0.646249387,2063187,0,0,DoS
145791,3,6,8.666666667,1934.5,79792.30542,61.73220569,509.5,29149.2,0,DoS
146538,3,6,8.666666667,1933.5,79344.60686,61.41751628,19627.5,29293,0,DoS
4476595,5,0,6,0,6.701522027,1.116920338,1119148.75,0,0,DoS
4479963,4,0,6,0,5.357187102,0.892864517,1493321,0,0,DoS
3408800,4,0,6,0,7.040600798,1.173433466,1136266.667,0,0,DoS
1010183,3,5,8.666666667,2320.2,11509.79575,7.919357186,13891.5,252513,0,DoS
1240041,3,6,8.666666667,1933.5,9376.30288,7.25782454,6344.5,247986,0,DoS
748217,3,6,8.666666667,1934.5,15547.62856,12.02859598,263.5,149636.6,0,DoS
688124,3,5,8.666666667,2321.4,16905.38333,11.62581163,493,172000.5,0,DoS
1509251,5,0,6,0,19.87740939,3.312901565,377312.75,0,0,DoS
511730,3,4,8.666666667,2901.75,22732.69107,13.67908858,431.5,170543,0,DoS
11330764,4,0,6,0,2.118127251,0.353021208,3776921.333,0,0,DoS
384844,3,6,8.666666667,1934.5,30227.83258,23.3860993,347,76959.4,0,DoS
10115722,4,0,6,0,2.372544441,0.395424074,3371907.333,0,0,DoS
10116711,4,0,6,0,2.372312504,0.395385417,3372237,0,0,DoS
516772,3,4,8.666666667,2901.75,22510.89455,13.54562554,445.5,172241.3333,0,DoS
9139779,5,0,6,0,3.282355077,0.547059179,2284944.75,0,0,DoS
8106747,4,0,6,0,2.960496979,0.493416163,2702249,0,0,DoS
8105808,5,0,6,0,3.701049914,0.616841652,2026452,0,0,DoS
405144,2,6,10,1934.5,28698.43809,19.7460656,814,81007.2,0,DoS
7326810,4,0,6,0,3.275641104,0.545940184,2442270,0,0,DoS
222937,3,5,8.666666667,2320.2,52153.74747,35.88457726,15011.5,55693.25,0,DoS
7321799,5,0,6,0,4.09735367,0.682892278,1830449.75,0,0,DoS
389936,3,6,8.666666667,1933.5,29817.71368,23.08071068,1603,77963.8,0,DoS
189022,3,6,8.666666667,1933.5,61511.35847,47.61350531,3225,37786,0,DoS
6107866,4,0,6,0,3.929359288,0.654893215,2035955.333,0,0,DoS
6085870,5,0,6,0,4.929451336,0.821575223,1521467.5,0,0,DoS
1001997,3,6,8.666666667,1934.5,11609.8152,8.982062821,348,200397.8,0,DoS
5977822,5,0,6,0,5.018550235,0.836425039,1494455.5,0,0,DoS
5976048,4,0,6,0,4.016032,0.669338667,1992016,0,0,DoS
658801,3,6,8.666666667,1933.5,17648.72852,13.66118145,8991.5,131752,0,DoS
5137888,5,0,6,0,5.838975081,0.973162513,1284472,0,0,DoS
5134933,4,0,6,0,4.673868189,0.778978031,1711644.333,0,0,DoS
1855673,3,5,8.666666667,2321.4,6268.884658,4.311104381,501,463907.25,0,DoS
4035933,5,0,6,0,7.433225477,1.238870913,1008983.25,0,0,DoS
18826,2,4,10,2901.75,617603.3146,318.7081696,740,6260,0,DoS
421082,3,4,8.666666667,2900.25,27612.19905,16.62384049,8509,140351,0,DoS
847364,2,5,10,2320.2,13714.29516,8.260912666,3316,211826.75,0,DoS
2073027,4,0,6,0,11.57727323,1.929545539,691009,0,0,DoS
2072009,5,0,6,0,14.47870159,2.413116931,518002.25,0,0,DoS
2017984,5,0,6,0,14.86632203,2.477720339,504496,0,0,DoS
1315238,4,0,6,0,18.24764795,3.041274659,438412.6667,0,0,DoS
1126037,5,0,6,0,26.64210856,4.440351427,281509.25,0,0,DoS
1122999,5,0,6,0,26.71418229,4.452363715,280749.75,0,0,DoS
11396007,5,0,6,0,2.632501015,0.438750169,2849001.75,0,0,DoS
11392161,5,0,6,0,2.633389749,0.438898292,2848040.25,0,0,DoS
1846555,3,4,8.666666667,2900.25,6296.590137,3.790842948,9963,615466,0,DoS
1848041,3,4,8.666666667,2900.25,6291.527082,3.787794751,2760.5,616002.3333,0,DoS
1845491,3,4,8.666666667,2900.25,6300.220375,3.793028522,2238.5,615162.3333,0,DoS
56128,3,6,8.666666667,1934.5,207258.4094,160.3477765,594.5,11212.4,0,DoS
10007892,5,0,6,0,2.997634267,0.499605711,2501973,0,0,DoS
30257,3,6,8.666666667,1933.5,384274.7133,297.4518293,5608,6037.2,0,DoS
411880,3,6,8.666666667,1934.5,28243.6632,21.85102457,558,82365.6,0,DoS
402829,3,4,8.666666667,2900.25,28863.36386,17.37710046,15955.5,134228.3333,0,DoS
8126544,4,0,6,0,2.953284939,0.492214156,2708848,0,0,DoS
1521529,3,4,8.666666667,2901.75,7645.598605,4.600635282,490.5,507155,0,DoS
57687,3,7,8.666666667,1657.285714,201553.2096,173.3492815,1615,9607,0,DoS
30914,3,4,8.666666667,2900.25,376107.9123,226.4346251,6859.5,10243,0,DoS
31297,3,4,8.666666667,2900.25,371505.2561,223.6636099,6885,10368,0,DoS
458265,3,6,8.666666667,1933.5,25371.7827,19.63929168,10470.5,91642.8,0,DoS
7537389,5,0,6,0,3.980158116,0.663359686,1884347.25,0,0,DoS
7454870,5,0,6,0,4.024215043,0.670702507,1863717.5,0,0,DoS
30680,3,4,8.666666667,2900.25,378976.5319,228.1616688,8796.5,10211,0,DoS
32097,3,6,8.666666667,1933.5,362245.6927,280.4000374,15484.5,6392.8,0,DoS
31814,3,6,8.666666667,1933.5,365468.0329,282.8943233,15478.5,6341.6,0,DoS
1867052,3,4,8.666666667,2901.75,6230.678096,3.749226053,816,622335.3333,0,DoS
5548888,6,0,6,0,6.487786382,1.08129773,1109777.6,0,0,DoS
514701,3,4,8.666666667,2901.75,22601.47153,13.60012901,467,171557.6667,0,DoS
5476851,4,0,6,0,4.382080141,0.73034669,1825617,0,0,DoS
5475849,4,0,6,0,4.382881997,0.730480333,1825283,0,0,DoS
5442866,4,0,6,0,4.409441643,0.734906941,1814288.667,0,0,DoS
38255,3,5,8.666666667,2321.4,304090.9685,209.1229905,713,9551.5,0,DoS
1405480,3,6,8.666666667,1933.5,8272.618607,6.403506275,5012.5,281087.2,0,DoS
1396775,3,5,8.666666667,2321.4,8328.470942,5.727479372,890.5,349176.25,0,DoS
573923,3,5,8.666666667,2321.4,20269.26957,13.93915212,332.5,143469,0,DoS
517894,3,4,8.666666667,2901.75,22462.12545,13.51627939,420.5,172615,0,DoS
3465958,4,0,6,0,6.924492449,1.154082075,1155319.333,0,0,DoS
3460943,4,0,6,0,6.934526226,1.155754371,1153647.667,0,0,DoS
2093132,5,0,6,0,14.33258868,2.388764779,523283,0,0,DoS
1315646,3,5,8.666666667,2320.2,8837.483639,6.080663035,12020.5,328892.5,0,DoS
525325,3,6,8.666666667,1934.5,22144.38681,17.13225146,393,105056.2,0,DoS
1470886,5,0,6,0,20.39587024,3.399311707,367721.5,0,0,DoS
54178,3,4,8.666666667,2900.25,214607.4052,129.2037358,10280,18056,0,DoS
22741346,5,0,6,0,1.31918313,0.219863855,5685336.5,0,0,DoS
10148690,5,0,6,0,2.956046544,0.492674424,2537172.5,0,0,DoS
10150701,5,0,6,0,2.955460909,0.492576818,2537675.25,0,0,DoS
104825,3,5,8.666666667,2320.2,110918.197,76.31767231,2716,26181.25,0,DoS
8697791,4,0,6,0,2.759321304,0.459886884,2899263.667,0,0,DoS
1432125,3,6,8.666666667,1933.5,8118.704722,6.284367636,6818,286419.6,0,DoS
8610795,4,0,6,0,2.787199091,0.464533182,2870265,0,0,DoS
1418147,3,4,8.666666667,2901.75,8202.957803,4.936018621,387.5,472699,0,DoS
63100,3,5,8.666666667,2321.4,184358.1616,126.7828843,335.5,15764,0,DoS
479762,3,5,8.666666667,2321.4,24247.43936,16.67493466,227,119926.25,0,DoS
10555809,4,0,6,0,2.273629619,0.37893827,3518603,0,0,DoS
10561109,4,0,6,0,2.272488618,0.378748103,3520369.667,0,0,DoS
4186460,4,0,6,0,5.732767063,0.955461177,1395486.667,0,0,DoS
2134898,4,0,6,0,11.24175488,1.873625813,711632.6667,0,0,DoS
2061975,5,0,6,0,14.54915797,2.424859661,515493.75,0,0,DoS
671026,4,0,6,0,35.76612531,5.961020884,223675.3333,0,0,DoS
649979,4,0,6,0,36.92426986,6.154044977,216659.6667,0,0,DoS
643046,4,0,6,0,37.32236885,6.220394808,214348.6667,0,0,DoS
21410434,5,0,6,0,1.401185982,0.233530997,5352608.5,0,0,DoS
7383150,8,4,7,2900.25,1578.865389,1.625322525,954901,243782.3333,0,DoS
9613085,5,0,6,0,3.120746358,0.520124393,2403271.25,0,0,DoS
7511760,4,0,6,0,3.194990255,0.532498376,2503920,0,0,DoS
5505907,4,0,6,0,4.358954846,0.726492474,1835302.333,0,0,DoS
4882779,5,0,6,0,6.144042153,1.024007026,1220694.75,0,0,DoS
4134726,4,0,6,0,5.804495872,0.967415979,1378242,0,0,DoS
3453010,4,0,6,0,6.950457717,1.158409619,1151003.333,0,0,DoS
3442931,4,0,6,0,6.970804817,1.161800803,1147643.667,0,0,DoS
6922380,8,6,7,1933.5,1683.958407,2.022425813,988546.4286,7305.2,0,DoS
8544737,5,0,6,0,3.510933104,0.585155517,2136184.25,0,0,DoS
8958780,5,0,6,0,3.348670243,0.558111707,2239695,0,0,DoS
8719759,5,0,6,0,3.440462059,0.573410343,2179939.75,0,0,DoS
962377,5,0,6,0,31.17281481,5.195469135,240594.25,0,0,DoS
971102,4,0,6,0,24.71419068,4.11903178,323700.6667,0,0,DoS
716022,4,0,6,0,33.51852317,5.586420529,238674,0,0,DoS
190155,5,0,6,0,157.766033,26.29433883,47538.75,0,0,DoS
7754519,7,5,7.142857143,2321.4,1503.252491,1.547484763,1038315,381350,0,DoS
11052568,5,0,6,0,2.714301328,0.452383555,2763142,0,0,DoS
10031698,5,0,6,0,2.990520648,0.498420108,2507924.5,0,0,DoS
9781297,4,0,6,0,2.453662331,0.408943722,3260432.333,0,0,DoS
9772340,5,0,6,0,3.069889095,0.511648183,2443085,0,0,DoS
8896764,5,0,6,0,3.372012565,0.562002094,2224191,0,0,DoS
4159389,4,0,6,0,5.770078249,0.961679708,1386463,0,0,DoS
3240947,5,0,6,0,9.256553717,1.542758953,810236.75,0,0,DoS
1479971,4,0,6,0,16.21653397,2.702755662,493323.6667,0,0,DoS
7158182,8,5,7,2320.2,1628.486116,1.816103586,1022403.571,9330.25,0,DoS
12024614,5,0,6,0,2.49488258,0.415813763,3006153.5,0,0,DoS
12025715,4,0,6,0,1.995723331,0.332620555,4008571.667,0,0,DoS
12004707,5,0,6,0,2.499019759,0.416503293,3001176.75,0,0,DoS
12013668,5,0,6,0,2.49715574,0.416192623,3003417,0,0,DoS
4667905,4,0,6,0,5.141492811,0.856915469,1555968.333,0,0,DoS
4427053,4,0,6,0,5.421213615,0.903535603,1475684.333,0,0,DoS
2599925,5,0,6,0,11.53879439,1.923132398,649981.25,0,0,DoS
2114694,4,0,6,0,11.34915974,1.891526623,704898,0,0,DoS
684015,5,0,6,0,43.85868731,7.309781218,171003.75,0,0,DoS
22749336,4,0,6,0,1.054975846,0.175829308,7583112,0,0,DoS
7511819,5,0,6,0,3.993706451,0.665617742,1877954.75,0,0,DoS
7416819,4,0,6,0,3.235888593,0.539314766,2472273,0,0,DoS
7406860,4,0,6,0,3.240239454,0.540039909,2468953.333,0,0,DoS
5434895,6,0,6,0,6.623863019,1.10397717,1086979,0,0,DoS
4096925,5,0,6,0,7.322565095,1.220427516,1024231.25,0,0,DoS
3433921,4,0,6,0,6.989094973,1.164849162,1144640.333,0,0,DoS
1981920,5,0,6,0,15.13683701,2.522806168,495480,0,0,DoS
1437123,4,0,6,0,16.70003194,2.783338656,479041,0,0,DoS
74688846,8,6,7,1933.5,156.0741747,0.187444321,10700000,5988.8,0,DoS
74915153,8,6,7,1933.5,155.602699,0.186878081,10500000,353027,0,DoS
74956184,9,6,6.888888889,1934.5,155.6776156,0.200116911,9142299.125,363692.8,0,DoS
75027433,9,6,6.888888889,1934.5,155.529778,0.199926872,9142235.5,378126.4,0,DoS
74682598,8,4,7,2900.25,156.087232,0.160680002,10700000,8732.333333,0,DoS
1451839,3,4,8.666666667,2901.75,8012.596438,4.821471251,369.5,483930,0,DoS
74994579,8,5,7,2321.4,155.5179075,0.173345863,10700000,41311.25,0,DoS
74689131,8,4,7,2900.25,156.0735792,0.160665947,10700000,6755.666667,0,DoS
507952,3,4,8.666666667,2900.25,22889.95811,13.78082968,7648.5,169302,0,DoS
74526438,8,4,7,2900.25,156.4142915,0.161016685,10600000,7474.666667,0,DoS
512371,3,5,8.666666667,2321.4,22704.25141,15.61368618,365,128091.5,0,DoS
76364732,8,5,7,2321.4,152.7275706,0.170235653,10600000,468450.75,0,DoS
24952,3,6,8.666666667,1933.5,465974.6714,360.6925297,12003,4976.8,0,DoS
1275827,3,5,8.666666667,2320.2,9113.304547,6.270442623,11997,318932,0,DoS
75076168,8,5,7,2320.2,155.2689796,0.173157479,10700000,9319,0,DoS
30289,3,7,8.666666667,1657.285714,383868.7312,330.1528608,9520.5,5017,0,DoS
76225531,8,6,7,1934.5,153.0064776,0.183665497,10800000,115314.8,0,DoS
30839,3,5,8.666666667,2320.2,377022.6013,259.4117838,9502.5,7675.5,0,DoS
76246953,8,5,7,2320.2,152.8847979,0.170498617,10900000,5482.25,0,DoS
74990988,8,4,7,2900.25,155.445345,0.160019228,10700000,7021.666667,0,DoS
1283997,3,6,8.666666667,1933.5,9055.317107,7.009362171,3511.5,256777.4,0,DoS
75021955,8,6,7,1933.5,155.3811814,0.186612039,10700000,20807.4,0,DoS
1354396,3,4,8.666666667,2900.25,8584.638466,5.168355488,4005.5,451416,0,DoS
543073,3,5,8.666666667,2321.4,21420.69298,14.7309846,287,135756.25,0,DoS
76261861,8,5,7,2321.4,152.9335876,0.170465287,10600000,448248,0,DoS
76255412,8,6,7,1934.5,152.9465214,0.183593526,10900000,11949.4,0,DoS
74472270,8,4,7,2900.25,156.5280607,0.161133802,10600000,35772.66667,0,DoS
76250099,8,6,7,1934.5,152.9571785,0.183606319,10600000,361098,0,DoS
21082,3,4,8.666666667,2900.25,551513.1392,332.0368087,5574.5,6990.666667,0,DoS
76292460,8,5,7,2321.4,152.8722498,0.170396917,10600000,461753.25,0,DoS
1321926,3,4,8.666666667,2900.25,8795.499899,5.295303973,2521,440619.3333,0,DoS
76323648,8,6,7,1934.5,152.8097818,0.183429387,10800000,124843.8,0,DoS
195777,3,5,8.666666667,2321.4,59419.64582,40.86281841,331.5,48932,0,DoS
532587,3,5,8.666666667,2321.4,21842.44077,15.02102004,344,133114.25,0,DoS
535808,3,6,8.666666667,1934.5,21711.13533,16.79706163,367.5,107153,0,DoS
772194,3,7,8.666666667,1658.142857,15064.86712,12.95011357,324.5,128686.3333,0,DoS
76917090,8,4,7,2901.75,151.6308014,0.156012142,10700000,616474.3333,0,DoS
76918534,8,5,7,2321.4,151.6279548,0.169009981,10700000,458548.75,0,DoS
1324552,3,6,8.666666667,1934.5,8782.592152,6.794750225,232,264900.6,0,DoS
76293880,8,6,7,1933.5,152.7907612,0.183500957,10900000,5971.2,0,DoS
658720,3,4,8.666666667,2901.75,17660.00729,10.62666991,295.5,219572.6667,0,DoS
577906,3,4,8.666666667,2901.75,20129.57125,12.11269653,374,192618.6667,0,DoS
548359,3,4,8.666666667,2901.75,21214.20456,12.76535992,1032,182776.3333,0,DoS
845413,3,4,8.666666667,2900.25,13753.04141,8.279976769,8937.5,281756.3333,0,DoS
76818116,9,4,6.888888889,2901.75,151.9042722,0.169230914,9369352.25,621356.6667,0,DoS
76584424,8,5,7,2321.4,152.2894525,0.16974731,10700000,458728.25,0,DoS
228966,3,4,8.666666667,2900.25,50780.46522,30.5722247,16843,76318.33333,0,DoS
76394817,8,4,7,2900.25,152.5888857,0.157078719,10900000,10637.33333,0,DoS
76394680,8,5,7,2320.2,152.5891593,0.170168918,10900000,8175,0,DoS
216306,3,5,8.666666667,2320.2,53752.55425,36.98464213,9433.5,54060.5,0,DoS
216497,2,4,10,2900.25,53677.41816,27.71400989,18937,72143.66667,0,DoS
78224828,8,4,7,2900.25,149.0191835,0.153403981,10900000,622452.6667,0,DoS
311656,3,6,8.666666667,1933.5,37307.15918,28.87799369,9886,62297.8,0,DoS
1490863,3,5,8.666666667,2321.4,7802.863174,5.366019547,471.5,372709.5,0,DoS
1491085,3,5,8.666666667,2321.4,7801.701446,5.365220628,440,372760.75,0,DoS
217397,3,4,8.666666667,2900.25,53482.79875,32.19915638,2463.5,72434.33333,0,DoS
203337,3,4,8.666666667,2901.75,57210.44375,34.42560872,354.5,67763.33333,0,DoS
75819260,8,4,7,2900.25,153.7472141,0.158271131,10800000,12769.66667,0,DoS
828082,3,7,8.666666667,1657.285714,14040.88001,12.07609874,3582.5,138003.5,0,DoS
1542130,3,6,8.666666667,1934.5,7543.462613,5.836083858,371.5,308422.2,0,DoS
82575,3,6,8.666666667,1933.5,140805.3285,108.9918256,19589,16497.2,0,DoS
76444240,8,6,7,1933.5,152.4902334,0.183140025,10900000,7837.6,0,DoS
222661,3,6,8.666666667,1933.5,52218.39478,40.42019033,12215.5,44514.6,0,DoS
78214749,8,4,7,2900.25,149.0383866,0.153423749,10900000,618264,0,DoS
1417486,3,5,8.666666667,2321.4,8206.782995,5.643794718,378,354342.75,0,DoS
76659312,8,5,7,2320.2,152.0624135,0.169581485,11000000,7858.75,0,DoS
215412,3,6,8.666666667,1933.5,53975.63738,41.78040221,11003,43066.6,0,DoS
216865,3,5,8.666666667,2320.2,53613.99949,36.88930902,11030.5,54170.75,0,DoS
76439419,9,6,6.888888889,1933.5,152.5783444,0.196233831,9552101.25,8313.6,0,DoS
76458937,8,5,7,2320.2,152.4609216,0.170025906,10900000,21381.5,0,DoS
862330,3,6,8.666666667,1933.5,13483.23728,10.43683972,9749.5,172438.6,0,DoS
76809910,8,6,7,1933.5,151.764271,0.182268147,10700000,372990.6,0,DoS
204770,3,4,8.666666667,2900.25,56780.77843,34.18469502,4509.5,68225,0,DoS
290321,3,4,8.666666667,2900.25,40048.7736,24.11124238,2707.5,96753,0,DoS
1470177,3,5,8.666666667,2321.4,7912.652694,5.441521667,324.5,367532.75,0,DoS
76646832,8,5,7,2320.2,152.087173,0.169609097,10900000,6212.25,0,DoS
429011,3,6,8.666666667,1934.5,27115.85484,20.97848307,298,85792.6,0,DoS
308715,3,6,8.666666667,1933.5,37662.56904,29.15310238,12568.5,61716,0,DoS
478967,2,5,10,2321.4,24275.15883,14.61478557,662,119731.75,0,DoS
479035,3,4,8.666666667,2901.75,24284.2381,14.61271097,334,159662.6667,0,DoS
77873732,8,4,7,2901.75,149.7680887,0.154095607,11000000,342197.6667,0,DoS
77763401,8,4,7,2900.25,149.9034231,0.154314238,11000000,287503.3333,0,DoS
77764314,8,5,7,2321.4,149.9788193,0.167171796,11000000,211850,0,DoS
1478114,3,6,8.666666667,1934.5,7870.164277,6.088840238,334.5,295609.8,0,DoS
747722,3,6,8.666666667,1934.5,15557.92126,12.03655904,451,149532,0,DoS
748845,3,4,8.666666667,2901.75,15534.58994,9.347728836,423,249600.6667,0,DoS
166204,3,5,8.666666667,2321.4,69992.29862,48.13361893,346,41539,0,DoS
76998689,8,5,7,2320.2,151.392188,0.168834043,11000000,28690,0,DoS
77024648,8,4,7,2901.75,151.4190626,0.155794285,11000000,34414.66667,0,DoS
76112216,9,5,6.888888889,2320.2,153.2342719,0.183938936,9513748.25,5829,0,DoS
443306,3,5,8.666666667,2321.4,26241.46752,18.04622541,366.5,110806,0,DoS
382992,3,4,8.666666667,2901.75,30374.00259,18.27714417,310.5,127659.3333,0,DoS
166822,3,5,8.666666667,2321.4,69733.00884,47.95530566,289.5,41701.75,0,DoS
499308,3,5,8.666666667,2321.4,23298.24477,16.02217469,462,124797.5,0,DoS
198937,3,6,8.666666667,1934.5,58475.79887,45.24045301,357,39769.6,0,DoS
77928270,8,4,7,2900.25,149.5862798,0.153987763,10900000,594444.3333,0,DoS
1261412,3,6,8.666666667,1933.5,9217.448383,7.134861568,6925.5,252278.4,0,DoS
76499645,8,5,7,2321.4,152.4582238,0.169935429,10900000,28000.75,0,DoS
1526799,3,4,8.666666667,2901.75,7619.208553,4.584755426,252,508917,0,DoS
382577,3,6,8.666666667,1934.5,30406.95076,23.52467608,903.5,76492.2,0,DoS
77898148,9,4,6.888888889,2900.25,149.7211461,0.166884584,9521373.75,579237.6667,0,DoS
1518244,3,6,8.666666667,1934.5,7662.141263,5.927900917,328,303639,0,DoS
78051624,9,6,6.888888889,1934.5,149.5036157,0.192180498,9520532.625,377642.8,0,DoS
163734,3,6,8.666666667,1933.5,71011.51868,54.9672029,16515,32733.8,0,DoS
77229164,8,5,7,2321.4,151.0180791,0.168330192,11000000,88501.75,0,DoS
